SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01618886,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,09/12/2022 09:51:14 AM,10/21/2022 03:47:44 PM,10/21/2022 03:47:44 PM,9177 S SOUTH CHICAGO AVE,,,60617,9177,S,SOUTH CHICAGO,AVE,false,false,,,46,7,,X044,2,04,0423,46,,9,2,9,1197044.430274,1844791.251744,41.72897703,-87.553769716,"(41.72897702986688, -87.55376971557716)",25,42,21202,510,37,5
SR22-01610600,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/10/2022 06:08:18 PM,09/12/2022 10:21:29 AM,09/12/2022 10:21:29 AM,1432 W OHIO ST,,,60642,1432,W,OHIO,ST,false,false,,,24,1,,M021,1,12,1215,37,,18,7,9,1166576.522782,1904182.93606,41.892657473,-87.663685233,"(41.89265747314531, -87.66368523342176)",49,25,22620,485,41,1
SR22-01608622,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/10/2022 10:09:42 AM,09/12/2022 10:11:39 AM,09/12/2022 10:11:39 AM,1655 E 86TH ST,,,60617,1655,E,86TH,ST,false,false,,,45,8,,U042,1,04,0412,51,,10,7,9,1189008.25922,1848215.308953,41.738568937,-87.583098307,"(41.738568936855735, -87.58309830731588)",25,41,21202,431,35,10
SR22-01608179,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,09/10/2022 08:17:14 AM,09/12/2022 09:49:38 AM,09/12/2022 09:49:38 AM,5928 S LAFLIN ST,,,60636,5928,S,LAFLIN,ST,false,false,,,67,16,,M036,1,07,0713,5,,8,7,9,1167285.624991,1865291.400869,41.785920116,-87.662197058,"(41.785920115662485, -87.66219705775457)",23,65,22257,277,2,16
SR22-01606096,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/09/2022 05:56:07 PM,09/12/2022 09:34:55 AM,09/12/2022 09:34:55 AM,7323 N OVERHILL AVE,,,60631,7323,N,OVERHILL,AVE,false,false,,,9,41,,W104,1,16,1611,2,,17,6,9,1124150.770296,1948102.347529,42.013980523,-87.818531846,"(42.01398052308462, -87.81853184594206)",17,77,22243,653,29,41
SR22-01606049,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/09/2022 05:45:44 PM,12/14/2022 11:20:36 AM,12/14/2022 11:20:36 AM,7315 N OVERHILL AVE,,,60631,7315,N,OVERHILL,AVE,false,false,,,9,41,,W104,1,16,1611,2,,17,6,9,1124152.023054,1948027.80672,42.013775956,-87.818528886,"(42.013775955636056, -87.81852888574913)",17,77,22243,653,29,41
SR22-01605947,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,09/09/2022 05:23:49 PM,08/30/2023 10:45:55 AM,,7319 N OVERHILL AVE,,,60631,7319,N,OVERHILL,AVE,false,false,,,9,41,,W104,1,16,1611,2,,17,6,9,1124152.74924,1948065.597673,42.013879645,-87.818525377,"(42.01387964547235, -87.81852537735081)",17,77,22243,653,29,41
SR22-01605946,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/09/2022 05:23:46 PM,10/19/2022 03:02:54 PM,10/19/2022 03:02:54 PM,7320 N OVERHILL AVE,,,60631,7320,N,OVERHILL,AVE,false,false,,,9,41,,W104,1,16,1611,2,,17,6,9,1123986.142779,1948075.437328,42.013909394,-87.819138214,"(42.01390939423701, -87.81913821418968)",17,77,22243,653,29,41
SR22-01602576,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/09/2022 11:24:29 AM,09/12/2022 09:16:58 AM,09/12/2022 09:16:58 AM,2543 W MORSE AVE,,,60645,2543,W,MORSE,AVE,false,false,,,2,50,,J005,1,24,2411,15,,11,6,9,1157951.56073,1945621.522291,42.006547876,-87.694226453,"(42.00654787621507, -87.69422645337282)",12,20,22528,42,27,40
SR22-01598531,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/08/2022 05:59:09 PM,09/09/2022 09:43:16 AM,09/09/2022 09:43:16 AM,4917 N NEWCASTLE AVE,,,60656,4917,N,NEWCASTLE,AVE,false,false,,,10,41,,Z110,1,16,1613,24,,17,5,9,1129995.066072,1932377.996756,41.970732995,-87.797388978,"(41.97073299520416, -87.79738897795481)",31,36,4448,700,29,41
SR22-01596513,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/08/2022 01:53:36 PM,09/09/2022 09:29:24 AM,09/09/2022 09:29:24 AM,5622 N NORDICA AVE,,,60631,5622,N,NORDICA,AVE,false,false,,,10,41,,Y108,1,16,1612,46,,13,5,9,1128594.358964,1937028.894468,41.983519461,-87.802433612,"(41.98351946099037, -87.80243361154025)",17,36,22243,733,29,41
SR22-01594471,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,09/08/2022 10:38:32 AM,09/08/2022 10:40:59 AM,09/08/2022 10:40:59 AM,10545 S HOMAN AVE,,,60655,10545,S,HOMAN,AVE,false,false,,,74,19,,H047,1,22,2211,33,,10,5,9,1155626.142849,1834304.538463,41.701128794,-87.705775229,"(41.701128793620036, -87.70577522903466)",33,73,4447,316,42,19
SR22-01589318,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,09/07/2022 02:15:42 PM,10/24/2022 03:44:05 PM,10/24/2022 03:44:05 PM,1807 N MOHAWK ST,,,60614,1807,N,MOHAWK,ST,false,false,,,7,43,,O018,1,18,1813,9,,14,4,9,1172329.995132,1912338.321662,41.914911138,-87.642313907,"(41.914911138333615, -87.6423139069644)",16,68,21190,208,34,43
SR22-01588835,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/07/2022 01:35:19 PM,09/14/2022 10:32:35 AM,09/14/2022 10:32:35 AM,9420 S RACINE AVE,,,60620,9420,S,RACINE,AVE,false,false,,,73,21,,M044,2,22,2222,49,,13,4,9,1169906.48377,1842185.317647,41.722457416,-87.653257398,"(41.722457415523444, -87.6532573981182)",59,72,21554,195,13,21
SR22-01586584,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/07/2022 09:22:52 AM,09/07/2022 11:56:44 AM,09/07/2022 11:56:44 AM,5309 W NORTH AVE,,,60639,5309,W,NORTH,AVE,false,false,,,25,37,,C019,3,25,2532,41,,9,4,9,1140695.844341,1910019.851235,41.909189593,-87.758591914,"(41.909189592575544, -87.75859191449047)",5,26,22615,599,45,37
SR22-01586583,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,09/07/2022 09:22:37 AM,10/19/2022 02:39:38 PM,,5309 W NORTH AVE,,,60639,5309,W,NORTH,AVE,false,false,,,25,37,,C019,3,25,2532,41,,9,4,9,1140695.844341,1910019.851235,41.909189593,-87.758591914,"(41.909189592575544, -87.75859191449047)",5,26,22615,599,45,37
SR22-01583521,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,09/06/2022 05:04:26 PM,12/14/2022 11:20:57 AM,12/14/2022 11:20:57 AM,1921 N FRANCISCO AVE,,,60647,1921,N,FRANCISCO,AVE,false,false,,,22,26,,I018,2,14,1421,1,,17,3,9,1156890.142763,1912739.788012,41.916340149,-87.699027109,"(41.91634014863479, -87.69902710891941)",1,23,22535,350,41,26
SR22-01582282,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/06/2022 02:41:22 PM,09/07/2022 02:15:29 PM,09/07/2022 02:15:29 PM,1331 W 31ST PL,,,60608,1331,W,31ST,PL,false,false,,,60,11,,M029,1,09,0913,11,,14,3,9,1167821.263267,1883814.665505,41.83673849,-87.659700788,"(41.83673848978047, -87.65970078801303)",43,58,14920,676,48,7
SR22-01582144,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/06/2022 02:28:11 PM,10/20/2022 03:02:34 PM,10/20/2022 03:02:34 PM,1741 N ALBANY AVE,,,60647,1741,N,ALBANY,AVE,false,false,,,23,26,,I018,2,14,1421,30,,14,3,9,1155446.318761,1911580.739258,41.913188802,-87.704362907,"(41.913188801890335, -87.70436290725193)",1,24,22535,389,49,26
SR22-01581562,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/06/2022 01:36:23 PM,09/06/2022 03:50:57 PM,09/06/2022 03:50:57 PM,2805 W LUNT AVE,,,60645,2805,W,LUNT,AVE,false,false,,,2,50,,I005,1,24,2411,11,,13,3,9,1156365.011298,1946298.487128,42.008437844,-87.70004519,"(42.008437844108784, -87.70004519040465)",12,20,22528,32,27,50
SR22-01581291,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,09/06/2022 01:12:41 PM,09/06/2022 03:54:58 PM,09/06/2022 03:54:58 PM,1523 N MENARD AVE,,,60651,1523,N,MENARD,AVE,false,false,,,25,29,,B019,3,25,2531,4,,13,3,9,1137482.006084,1909655.563724,41.90824843,-87.770407071,"(41.90824843000379, -87.77040707095553)",5,26,4299,565,7,29
SR22-01579286,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,09/06/2022 09:44:36 AM,10/19/2022 02:41:25 PM,,2802 W LUNT AVE,,,60645,2802,W,LUNT,AVE,false,false,,,2,50,,I005,1,24,2411,33,,9,3,9,1156384.402289,1946318.80137,42.008493194,-87.699973293,"(42.00849319350121, -87.69997329285601)",12,20,22528,32,27,50
SR22-01579070,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Phone Call,09/06/2022 09:20:32 AM,10/20/2022 11:15:56 AM,10/20/2022 11:15:56 AM,5755 S HONORE ST,,,60636,5755,S,HONORE,ST,false,false,,,67,15,,L035,1,07,0715,17,,9,3,9,1165082.683113,1866294.40212,41.788719381,-87.670245764,"(41.788719380516866, -87.67024576444894)",23,65,22257,345,3,15
SR22-01574908,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/05/2022 01:18:32 PM,12/14/2022 11:21:18 AM,12/14/2022 11:21:18 AM,3654 W 83RD ST,,,60652,3654,W,83RD,ST,false,false,,,70,18,,G041,3,08,0834,29,,13,2,9,1153245.896165,1849374.340499,41.742530333,-87.714094067,"(41.742530333019666, -87.71409406694347)",8,69,4300,199,30,18
SR22-01571502,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/04/2022 04:40:23 PM,09/06/2022 10:47:19 AM,09/06/2022 10:47:19 AM,6058 S MASON AVE,,,60638,6058,S,MASON,AVE,false,false,,,64,13,,B036,1,08,0812,8,,16,1,9,1137705.692183,1863537.434993,41.781689322,-87.770695239,"(41.781689321794566, -87.77069523883033)",7,62,22268,265,15,13
SR22-01566091,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,09/03/2022 01:38:22 PM,09/06/2022 10:41:37 AM,09/06/2022 10:41:37 AM,6924 S MORGAN ST,,,60621,6924,S,MORGAN,ST,false,false,,,68,6,,N038,3,07,0733,23,,13,7,9,1170763.734913,1858772.949319,41.767957495,-87.649634647,"(41.76795749502584, -87.64963464723476)",11,66,21559,410,32,16
SR22-01562074,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/02/2022 04:17:56 PM,09/06/2022 08:02:30 AM,09/06/2022 08:02:30 AM,7458 S CONSTANCE AVE,,,60649,7458,S,CONSTANCE,AVE,false,false,,,43,8,,U040,2,03,0324,20,,16,6,9,1189672.688579,1855606.99659,41.758836487,-87.580427047,"(41.75883648708431, -87.58042704718463)",24,39,22538,419,35,10
SR22-01557265,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,09/02/2022 04:26:28 AM,09/02/2022 09:30:56 AM,09/02/2022 09:30:56 AM,7830 S LUELLA AVE,,,60649,7830,S,LUELLA,AVE,false,false,,,43,7,,V040,1,04,0414,15,,4,6,9,1192480.394451,1853258.639926,41.752324511,-87.5702135,"(41.75232451114421, -87.570213500391)",24,39,22538,420,37,5
SR22-01552801,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/01/2022 11:27:49 AM,09/01/2022 03:45:26 PM,09/01/2022 03:45:26 PM,3947 N OLEANDER AVE,,,60634,3947,N,OLEANDER,AVE,false,false,,,17,38,,X113,3,16,1631,13,,11,5,9,1125105.394103,1925303.787091,41.951403079,-87.815526306,"(41.95140307864903, -87.81552630577981)",52,17,22254,392,19,38
SR22-01552511,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,09/01/2022 10:56:00 AM,10/19/2022 02:58:35 PM,10/19/2022 02:58:35 PM,12247 S HARVARD AVE,,,60628,12247,S,HARVARD,AVE,false,false,,,53,34,,P051,2,05,0523,3,,10,5,9,1176245.827093,1823526.908322,41.671116222,-87.630594893,"(41.67111622166152, -87.63059489289272)",19,50,21861,60,22,11
SR22-01550696,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,09/01/2022 07:26:38 AM,12/14/2022 11:21:32 AM,12/14/2022 11:21:32 AM,8537 S SOUTH CHICAGO AVE,,,60617,8537,S,SOUTH CHICAGO,AVE,false,false,,,46,8,,V042,1,04,0412,46,,7,5,9,1192721.58525,1848752.633862,41.739953769,-87.56947624,"(41.739953768713924, -87.56947624024426)",25,42,21202,507,35,10
SR22-01547458,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/31/2022 02:42:33 PM,09/01/2022 10:02:33 AM,09/01/2022 10:02:33 AM,10455 S TRUMBULL AVE,,,60655,10455,S,TRUMBULL,AVE,false,false,,,74,19,,H047,1,22,2211,30,,14,4,8,1155259.141604,1834879.941473,41.702715138,-87.707103757,"(41.70271513805873, -87.70710375680586)",33,73,4447,316,42,19
SR22-01541206,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,08/30/2022 04:54:00 PM,08/31/2022 11:55:55 AM,08/31/2022 11:55:55 AM,9618 S HOUSTON AVE,,,60617,9618,S,HOUSTON,AVE,false,false,,,51,10,,W045,3,04,0431,7,,16,3,8,1198075.770008,1841645.769665,41.72031987,-87.550096594,"(41.720319869732215, -87.55009659421445)",25,48,21202,526,47,6
SR22-01540093,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/30/2022 02:37:54 PM,08/31/2022 11:00:16 AM,08/31/2022 11:00:16 AM,805 N LA SALLE DR,,,60610,805,N,LA SALLE,DR,false,false,,,8,2,,P020,3,18,1832,41,,14,3,8,1175095.922783,1905790.90575,41.896883112,-87.6323489,"(41.896883112079635, -87.63234890008003)",54,37,14926,310,11,2
SR22-01530255,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Canceled,Phone Call,08/29/2022 11:46:13 AM,12/14/2022 11:21:53 AM,12/14/2022 11:21:53 AM,7003 S PAULINA ST,,,60636,7003,S,PAULINA,ST,false,false,,,67,17,,L038,3,07,0735,35,,11,2,8,1166301.272279,1858215.274208,41.766523335,-87.666007503,"(41.76652333537978, -87.66600750295957)",23,65,22257,283,31,17
SR22-01529518,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Canceled,Phone Call,08/29/2022 10:31:40 AM,12/14/2022 11:22:14 AM,12/14/2022 11:22:14 AM,5858 S NARRAGANSETT AVE,,,60638,5858,S,NARRAGANSETT,AVE,false,false,,,56,13,,Z135,1,08,0811,6,,10,2,8,1134661.967421,1864778.668443,41.785149606,-87.781825339,"(41.7851496061617, -87.78182533915297)",7,53,22268,589,15,13
SR22-01529503,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/29/2022 10:30:28 AM,10/19/2022 03:37:54 PM,10/19/2022 03:37:54 PM,122 E 104TH PL,,,60628,122,E,104TH,PL,false,false,,,49,9,,Q047,1,05,0512,5,,10,2,8,1179115.24472,1835699.255393,41.704454218,-87.619723968,"(41.70445421839897, -87.61972396824471)",19,45,21861,236,43,11
SR22-01528423,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/29/2022 08:36:32 AM,08/29/2022 10:07:41 AM,08/29/2022 10:07:41 AM,9904 S DAMEN AVE,,,60643,9904,S,DAMEN,AVE,false,false,,,72,19,,K046,1,22,2213,25,,8,2,8,1164687.811449,1838913.885227,41.71359162,-87.672464756,"(41.713591620444696, -87.67246475633476)",13,71,22212,629,42,19
SR22-01527931,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/29/2022 07:25:40 AM,08/29/2022 10:32:42 AM,08/29/2022 10:32:42 AM,5622 S SHIELDS AVE,,,60621,5622,S,SHIELDS,AVE,false,false,,,68,3,,P035,1,07,0711,36,,7,2,8,1174899.682389,1867584.159641,41.792045205,-87.634211971,"(41.792045204986074, -87.63421197109554)",11,66,21559,166,9,20
SR22-01524692,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/28/2022 12:19:33 PM,08/29/2022 09:46:38 AM,08/29/2022 09:46:38 AM,4626 N MAGNOLIA AVE,,,60640,4626,N,MAGNOLIA,AVE,false,false,,,3,46,,M011,1,19,1913,1,,12,1,8,1166977.577357,1930979.120602,41.966179047,-87.661441144,"(41.96617904658224, -87.66144114368495)",15,31,22616,611,39,46
SR22-01522200,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/27/2022 07:27:06 PM,08/29/2022 09:37:05 AM,08/29/2022 09:37:05 AM,1625 E 91ST ST,,,60617,1625,E,91ST,ST,false,false,,,48,8,,U044,1,04,0413,3,,19,7,8,1188788.642864,1844891.788998,41.729454113,-87.584008934,"(41.729454112851684, -87.58400893444195)",25,44,21202,492,35,10
SR22-01516128,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,08/26/2022 02:23:49 PM,08/29/2022 09:11:08 AM,,3741 W 85TH ST,,,,3741,W,85TH,ST,false,false,,,70,18,,G042,3,08,0834,7,,14,6,8,1152760.359559149,1847875.562808432,41.738427001,-87.7159125,"(41.73842700093992, -87.71591250000193)",8,69,4300,198,30,18
SR22-01510702,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Phone Call,08/25/2022 03:36:17 PM,12/14/2022 11:22:35 AM,12/14/2022 11:22:35 AM,2619 W AGATITE AVE,,,60625,2619,W,AGATITE,AVE,false,false,,,4,47,,J011,1,19,1911,40,,15,5,8,1158007.742099,1929369.566036,41.961950621,-87.694465756,"(41.96195062113696, -87.69446575624914)",20,6,21849,621,18,47
SR22-01498319,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,08/23/2022 06:42:16 PM,10/20/2022 02:59:25 PM,10/20/2022 02:59:25 PM,5405 S KOLIN AVE,,,60632,5405,S,KOLIN,AVE,false,false,,,62,23,,F034,1,08,0815,6,,18,3,8,1148363.300211,1868373.41218,41.794762003,-87.731497107,"(41.79476200326449, -87.73149710720962)",56,60,22248,793,6,23
SR22-01495378,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/23/2022 12:18:52 PM,12/14/2022 11:23:03 AM,12/14/2022 11:23:03 AM,6637 S UNIVERSITY AVE,,,60637,6637,S,UNIVERSITY,AVE,false,false,,,42,20,,S037,2,03,0321,16,,12,3,8,1184769.792432,1861052.839435,41.773896741,-87.598225053,"(41.77389674100871, -87.59822505287397)",60,9,22260,27,33,20
SR22-01494621,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/23/2022 10:54:55 AM,02/14/2023 02:22:03 PM,02/14/2023 02:22:03 PM,3121 W 40TH PL,,,60632,3121,W,40TH,PL,false,false,,,58,12,,I031,2,09,0921,20,,10,3,8,1156111.409248,1877527.044903,41.819728441,-87.702838341,"(41.81972844119803, -87.70283834112085)",56,55,22248,196,1,12
SR22-01488860,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,08/22/2022 01:04:06 PM,08/23/2022 11:52:33 AM,08/23/2022 11:52:33 AM,9618 S OAKLEY AVE,,,60643,9618,S,OAKLEY,AVE,false,false,,,72,19,,K045,1,22,2213,2,,13,2,8,1162726.40355,1840710.023486,41.718561609,-87.679598241,"(41.718561609442574, -87.67959824139264)",13,71,22212,629,42,19
SR22-01480028,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/20/2022 05:05:47 PM,08/22/2022 08:30:55 AM,08/22/2022 08:30:55 AM,5858 N SHERIDAN RD,,,60660,5858,N,SHERIDAN,RD,false,false,,,77,48,,N008,2,20,2022,18,,17,7,8,1168443.482937,1939327.353965,41.989055157,-87.655808522,"(41.98905515668701, -87.65580852237082)",14,76,4451,13,16,48
SR22-01479751,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,08/20/2022 03:42:19 PM,10/20/2022 11:16:46 AM,10/20/2022 11:16:46 AM,3201 W BALMORAL AVE,,,60625,3201,W,BALMORAL,AVE,false,false,,,13,39,,H009,1,17,1712,30,,15,7,8,1153982.460958,1935629.414305,41.979209419,-87.709097383,"(41.97920941907679, -87.70909738302025)",20,13,21849,167,38,39
SR22-01475466,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/19/2022 03:51:09 PM,12/14/2022 11:23:17 AM,12/14/2022 11:23:17 AM,2101 S MICHIGAN AVE,,,60616,2101,S,MICHIGAN,AVE,true,false,,SR22-01475455,33,3,,Q026,3,01,0132,17,,15,6,8,1177667.769134,1890182.638129,41.853995081,-87.623377204,"(41.85399508132615, -87.62337720376513)",40,34,21194,374,9,8
SR22-01475455,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/19/2022 03:49:50 PM,12/14/2022 11:23:17 AM,12/14/2022 11:23:17 AM,2101 S MICHIGAN AVE,,,60616,2101,S,MICHIGAN,AVE,false,false,,,33,3,,Q026,3,01,0132,17,,15,6,8,1177667.769134,1890182.638129,41.853995081,-87.623377204,"(41.85399508132615, -87.62337720376513)",40,34,21194,374,9,8
SR22-01469337,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,08/18/2022 07:17:18 PM,08/19/2022 09:30:15 AM,08/19/2022 09:30:15 AM,5218 N MELVINA AVE,,,60630,5218,N,MELVINA,AVE,false,false,,,11,45,,A009,2,16,1622,25,,19,5,8,1133649.790751,1934418.730592,41.976269439,-87.783901872,"(41.976269438701536, -87.78390187166164)",48,11,21869,779,50,45
SR22-01468670,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/18/2022 05:12:28 PM,10/20/2022 02:54:38 PM,10/20/2022 02:54:38 PM,1528 W OHIO ST,,,60642,1528,W,OHIO,ST,false,false,,,24,1,,M021,1,12,1215,35,,17,5,8,1165743.166962,1904182.794953,41.892674893,-87.66674581,"(41.89267489255908, -87.66674581008226)",49,25,22620,485,41,1
SR22-01466637,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/18/2022 01:26:13 PM,08/19/2022 08:50:07 AM,08/19/2022 08:50:07 AM,6140 W WAVELAND AVE,,,60634,6140,W,WAVELAND,AVE,false,false,,,17,36,,A013,3,16,1633,15,,13,5,8,1134595.087707,1924041.101884,41.947775508,-87.780671716,"(41.947775507835146, -87.78067171628415)",52,17,22254,443,44,38
